,Bid,Ask,IV,Open Int,Time to Maturity (years),Log Moneyness,Strike,Mid
253,328.2,330.3,0.4507,13,0.00821917808219178,-0.12134617902539786,2550.0,329.25
254,323.0,325.3,0.0,0,0.00821917808219178,-0.11938731454006492,2555.0,324.15
255,318.2,320.3,0.4372,0,0.00821917808219178,-0.11743227970426158,2560.0,319.25
256,313.2,315.3,0.4297,0,0.00821917808219178,-0.11548105957299987,2565.0,314.25
257,308.2,310.3,0.4217,0,0.00821917808219178,-0.11353363928860419,2570.0,309.25
258,303.0,305.3,0.0,0,0.00821917808219178,-0.11159000408003318,2575.0,304.15
259,298.2,300.3,0.4062,0,0.00821917808219178,-0.10965013926220661,2580.0,299.25
260,293.2,295.3,0.4002,0,0.00821917808219178,-0.10771403023534024,2585.0,294.25
261,288.0,290.3,0.0,0,0.00821917808219178,-0.10578166248428633,2590.0,289.15
262,283.3,285.2,0.3852,0,0.00821917808219178,-0.10385302157788065,2595.0,284.25
263,278.1,280.0,0.0,6,0.00821917808219178,-0.10192809316829628,2600.0,279.05
264,273.3,275.1,0.3138,0,0.00821917808219178,-0.10000686299040243,2605.0,274.20000000000005
265,268.3,270.1,0.3138,0,0.00821917808219178,-0.09808931686113065,2610.0,269.20000000000005
266,263.3,265.1,0.2981,0,0.00821917808219178,-0.0961754406788465,2615.0,264.20000000000005
267,258.3,260.1,0.2824,2,0.00821917808219178,-0.09426522042272713,2620.0,259.20000000000005
268,253.3,255.2,0.3433,2,0.00821917808219178,-0.09235864215214558,2625.0,254.25
269,248.2,250.2,0.2667,1,0.00821917808219178,-0.09045569200605948,2630.0,249.2
270,243.1,245.2,0.0,0,0.00821917808219178,-0.08855635620240704,2635.0,244.14999999999998
271,238.3,240.2,0.3213,0,0.00821917808219178,-0.08666062103750792,2640.0,239.25
272,233.1,235.2,0.0,1,0.00821917808219178,-0.08476847288546992,2645.0,234.14999999999998
273,228.3,230.1,0.0,720,0.00821917808219178,-0.0828798981976018,2650.0,229.2
274,223.1,225.2,0.0,26,0.00821917808219178,-0.08099488350183051,2655.0,224.14999999999998
275,218.3,220.2,0.2934,58,0.00821917808219178,-0.07911341540212498,2660.0,219.25
276,213.3,215.0,0.0,15,0.00821917808219178,-0.07723548057792484,2665.0,214.15
277,208.3,210.2,0.2796,17,0.00821917808219178,-0.07536106578357445,2670.0,209.25
278,203.3,205.2,0.2736,15,0.00821917808219178,-0.07349015784776276,2675.0,204.25
279,198.1,200.2,0.0,9,0.00821917808219178,-0.07162274367296735,2680.0,199.14999999999998
280,193.3,195.4,0.2936,14,0.00821917808219178,-0.06975881023490467,2685.0,194.35000000000002
281,188.2,190.2,0.0,13,0.00821917808219178,-0.06789834458198497,2690.0,189.2
282,183.3,185.2,0.2443,0,0.00821917808219178,-0.06604133383477213,2695.0,184.25
283,178.3,180.1,0.0,30,0.00821917808219178,-0.06418776518544925,2700.0,179.2
284,173.2,175.2,0.0,27,0.00821917808219178,-0.062337625897287814,2705.0,174.2
285,168.2,170.2,0.0,23,0.00821917808219178,-0.06049090330412315,2710.0,169.2
286,163.3,165.3,0.2378,30,0.00821917808219178,-0.058647584809833946,2715.0,164.3
287,158.3,160.3,0.2309,67,0.00821917808219178,-0.05680765788782678,2720.0,159.3
288,153.3,155.3,0.2233,29,0.00821917808219178,-0.054971110080525236,2725.0,154.3
289,148.4,150.1,0.1971,459,0.00821917808219178,-0.0531379289988643,2730.0,149.25
290,143.4,145.1,0.1907,219,0.00821917808219178,-0.05130810232178815,2735.0,144.25
291,138.4,140.1,0.1841,133,0.00821917808219178,-0.04948161779575385,2740.0,139.25
292,133.3,135.3,0.1957,93,0.00821917808219178,-0.04765846323423877,2745.0,134.3
293,128.4,130.4,0.2083,1844,0.00821917808219178,-0.045838626517252706,2750.0,129.4
294,123.5,125.2,0.1928,109,0.00821917808219178,-0.04402209559085485,2755.0,124.35
295,118.5,120.2,0.1856,393,0.00821917808219178,-0.04220885846667405,2760.0,119.35
296,113.5,115.5,0.1977,183,0.00821917808219178,-0.04039890322143458,2765.0,114.5
297,108.4,110.5,0.1845,326,0.00821917808219178,-0.038592217996485594,2770.0,109.45
298,103.6,105.5,0.1867,316,0.00821917808219178,-0.0367887909973348,2775.0,104.55
299,98.7,100.4,0.1788,468,0.00821917808219178,-0.03498861049318696,2780.0,99.55000000000001
300,93.6,95.6,0.1746,318,0.00821917808219178,-0.03319166481648533,2785.0,94.6
301,88.8,90.9,0.1814,177,0.00821917808219178,-0.03139794236245844,2790.0,89.85
302,83.9,85.6,0.1677,434,0.00821917808219178,-0.02960743158867024,2795.0,84.75
